Rank,Year,Genre,Device,FIFA,Mario,Call of Duty,Grand Theft Auto,Pokemon,Halo,Wii,NBA,NA_Sales As a percentage of Total,EU_Sales As a percentage of Total,JP_Sales As a percentage of Total,Other_Sales As a percentage of Total
2519,2005.0,Adventure,Portable,0,0,0,0,0,0,0,0,23.17,50.0,0.0,26.83
4769,1994.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2908,1994.0,Puzzle,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4228,2008.0,Platform,Portable,0,0,0,0,0,0,0,0,56.52,32.61,0.0,10.87
4127,2015.0,Action,Console,0,0,0,0,0,0,0,0,52.08,37.5,0.0,8.33
14525,,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6484,2010.0,Misc,Portable,0,0,0,0,0,0,0,0,84.62,11.54,0.0,7.69
15214,2008.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1149,2014.0,Shooter,Console,0,0,0,0,0,0,0,0,49.07,42.24,0.62,8.07
16341,2009.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4192,1997.0,Shooter,Console,0,0,0,0,0,0,0,0,80.85,17.02,0.0,2.13
2354,2006.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,76.4,0.0,22.47
11957,2009.0,Sports,PC,0,0,0,0,0,0,0,0,0.0,85.71,0.0,14.29
6593,2002.0,Sports,Console,0,0,0,0,0,0,0,0,73.08,23.08,0.0,3.85
13832,2015.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
11126,2007.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
13405,2007.0,Simulation,PC,0,0,0,0,0,0,0,0,0.0,80.0,0.0,20.0
13671,2005.0,Puzzle,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
10027,2007.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1453,1997.0,Role-Playing,Console,0,0,0,0,0,0,0,0,11.11,2.96,79.26,6.67
2648,2011.0,Sports,Console,0,0,0,0,0,0,0,0,67.95,24.36,0.0,7.69
8687,2005.0,Puzzle,Portable,0,0,0,0,0,0,0,0,62.5,12.5,18.75,6.25
87,2001.0,Role-Playing,Console,0,0,0,0,0,0,0,0,36.15,25.71,33.91,4.1
5902,2005.0,Racing,PC,0,0,0,0,0,0,0,0,6.67,76.67,0.0,16.67
5751,1999.0,Strategy,Console,0,0,0,0,0,0,0,0,0.0,0.0,93.55,6.45
8148,2013.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4976,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
1205,2010.0,Action,Console,0,0,0,0,0,0,0,0,51.61,34.19,0.0,14.19
13179,2007.0,Strategy,Portable,0,0,0,0,0,0,0,0,0.0,20.0,80.0,0.0
8357,2010.0,Adventure,Console,0,0,0,0,0,0,0,0,64.71,23.53,0.0,5.88
12385,2010.0,Racing,PC,0,0,0,0,0,0,0,0,16.67,66.67,0.0,16.67
4515,2016.0,Misc,Console,0,0,0,0,0,0,0,0,41.86,20.93,32.56,6.98
6065,2004.0,Puzzle,Portable,0,0,0,0,0,0,0,0,58.62,0.0,34.48,6.9
11532,2001.0,Shooter,Console,0,0,0,0,0,0,0,0,50.0,37.5,0.0,12.5
9383,2009.0,Role-Playing,Console,0,0,0,0,0,0,0,0,92.31,0.0,7.69,7.69
818,2005.0,Role-Playing,Portable,0,0,0,0,1,0,0,0,34.47,25.24,35.92,3.88
4531,2010.0,Action,Console,0,0,0,0,0,0,0,0,55.81,34.88,0.0,9.3
1201,2010.0,Shooter,Console,0,0,0,0,0,0,0,0,54.84,30.32,1.29,14.19
14807,1997.0,Shooter,Console,0,0,0,0,0,0,0,0,33.33,33.33,0.0,0.0
11442,1995.0,Sports,Console,0,0,0,0,0,0,0,0,50.0,37.5,0.0,12.5
5550,2007.0,Role-Playing,Console,0,0,0,0,0,0,0,0,57.58,12.12,24.24,6.06
948,1996.0,Racing,Console,0,0,0,0,0,0,0,0,72.68,21.86,1.64,3.83
11424,2009.0,Action,Portable,0,0,0,0,0,0,0,0,62.5,25.0,0.0,12.5
8027,2014.0,Action,Console,0,0,0,0,0,0,0,0,33.33,38.89,16.67,11.11
5943,2007.0,Role-Playing,Console,0,0,0,0,0,0,0,0,83.33,0.0,6.67,6.67
13522,2014.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12873,2010.0,Shooter,PC,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
14583,2010.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,66.67,0.0,0.0
11622,2012.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
9872,2011.0,Sports,Console,0,0,0,0,0,0,0,0,91.67,0.0,0.0,8.33
15656,2002.0,Sports,Portable,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0
5273,2006.0,Role-Playing,Console,0,0,0,0,0,0,0,0,22.86,17.14,54.29,5.71
11673,1998.0,Strategy,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2798,2004.0,Platform,Portable,0,0,0,0,0,0,0,0,54.79,20.55,23.29,1.37
11173,2015.0,Platform,Console,0,0,0,0,0,0,0,0,88.89,0.0,0.0,11.11
3286,2008.0,Sports,Console,0,0,0,0,0,0,0,1,91.8,0.0,0.0,8.2
14296,2010.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
4992,2008.0,Sports,Console,0,0,0,0,0,0,0,0,94.74,0.0,0.0,7.89
12701,2000.0,Action,Console,0,0,0,0,0,0,0,0,50.0,33.33,0.0,0.0
14673,2006.0,Strategy,PC,0,0,0,0,0,0,0,0,0.0,66.67,0.0,0.0
3280,2012.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5208,1997.0,Puzzle,Console,0,0,0,0,0,0,0,0,80.56,16.67,0.0,0.0
15717,2016.0,Action,Console,0,0,0,0,0,0,0,0,0.0,50.0,0.0,0.0
14559,1996.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15696,2004.0,Shooter,Portable,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0
16158,2013.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15808,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
8432,2014.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6968,,Sports,Console,0,0,0,0,0,0,0,0,39.13,52.17,0.0,13.04
2991,2005.0,Action,Console,0,0,0,0,0,0,0,0,79.41,16.18,0.0,4.41
5479,2002.0,Action,Console,0,0,0,0,0,0,0,0,48.48,39.39,0.0,12.12
3630,2015.0,Fighting,Console,0,0,0,0,0,0,0,0,27.27,36.36,25.45,12.73
14198,2015.0,Adventure,Console,0,0,0,0,0,0,0,0,66.67,33.33,0.0,0.0
5062,2010.0,Simulation,Console,0,0,0,0,0,0,0,0,84.21,7.89,0.0,7.89
6099,2008.0,Action,Portable,0,0,0,0,0,0,0,0,89.66,0.0,0.0,6.9
12048,2014.0,Shooter,Console,0,0,0,0,0,0,0,0,14.29,71.43,0.0,14.29
16053,2011.0,Adventure,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
6723,2002.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12950,2015.0,Role-Playing,Console,0,0,0,0,0,0,0,0,80.0,0.0,0.0,20.0
80,2004.0,Shooter,Console,0,0,0,0,0,1,0,0,80.33,18.02,0.59,0.94
7685,2006.0,Shooter,Portable,0,0,0,0,0,0,0,0,85.0,5.0,0.0,10.0
1814,2014.0,Shooter,Console,0,0,0,0,0,0,0,0,30.09,49.56,3.54,16.81
16120,2010.0,Misc,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
3097,2012.0,Sports,Console,0,0,0,0,0,0,0,0,50.77,33.85,0.0,15.38
14494,2010.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
8780,2004.0,Misc,Console,0,0,0,0,0,0,0,0,46.67,40.0,0.0,13.33
10057,2003.0,Misc,Portable,0,0,0,0,0,0,0,0,72.73,27.27,0.0,0.0
2114,1998.0,Racing,Console,0,0,0,0,0,0,0,0,95.92,4.08,0.0,1.02
15649,2014.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
7894,2016.0,Action,Console,0,0,0,0,0,0,0,0,0.0,84.21,0.0,15.79
1518,2006.0,Sports,Console,0,0,0,0,0,0,0,1,82.31,3.08,1.54,13.08
11822,2004.0,Strategy,Console,0,0,0,0,0,0,0,0,57.14,42.86,0.0,14.29
3720,1998.0,Sports,Console,1,0,0,0,0,0,0,0,20.37,72.22,0.0,5.56
1555,2008.0,Action,Console,0,0,0,0,0,0,0,0,56.69,2.36,0.0,40.94
13121,2009.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
11907,2014.0,Adventure,Console,0,0,0,0,0,0,0,0,71.43,28.57,0.0,14.29
12989,2016.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14962,2006.0,Racing,Console,0,0,0,0,0,0,0,0,50.0,50.0,0.0,0.0
2817,2003.0,Action,Portable,0,0,0,0,0,0,0,0,71.23,26.03,0.0,1.37
6345,1998.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
7431,2009.0,Action,Console,0,0,0,0,0,0,0,0,57.14,23.81,9.52,9.52
14461,2007.0,Action,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
11926,2008.0,Action,Console,0,0,0,0,0,0,0,0,42.86,42.86,0.0,14.29
746,2000.0,Platform,Portable,0,0,0,0,0,0,0,0,47.49,32.88,13.7,5.94
6719,2002.0,Sports,Portable,0,0,0,0,0,0,0,0,0.0,0.0,96.0,4.0
16228,2007.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10995,2011.0,Simulation,Console,0,0,0,0,0,0,0,0,66.67,22.22,0.0,11.11
1063,1999.0,Misc,Console,0,0,0,0,0,0,0,0,55.62,37.87,0.0,6.51
751,2013.0,Sports,Console,0,0,0,0,0,0,0,0,90.37,3.21,0.0,5.96
2637,2007.0,Misc,Console,0,0,0,0,0,0,0,0,21.79,0.0,0.0,78.21
937,2004.0,Platform,Console,0,0,0,0,0,0,0,0,71.89,26.49,0.0,1.62
4469,2003.0,Platform,Console,0,0,0,0,0,0,0,0,77.27,20.45,0.0,2.27
10959,2012.0,Shooter,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4380,,Action,Console,0,0,0,0,0,0,0,0,93.33,4.44,0.0,0.0
1905,2010.0,Sports,Console,1,0,0,0,0,0,0,0,24.07,63.89,0.0,11.11
7534,2011.0,Shooter,PC,0,0,0,0,0,0,0,0,45.0,45.0,0.0,15.0
16242,1999.0,Strategy,Console,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
7040,2008.0,Strategy,Portable,0,0,0,0,0,0,0,0,0.0,13.04,78.26,4.35
15295,2016.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1620,2008.0,Misc,Console,0,0,0,0,0,0,0,0,81.3,11.38,0.0,8.13
6236,2006.0,Sports,Console,1,0,0,0,0,0,0,0,85.71,3.57,0.0,7.14
10230,2009.0,Action,Console,0,0,0,0,0,0,0,0,63.64,27.27,0.0,9.09
6158,2007.0,Strategy,Portable,0,0,0,0,0,0,0,0,46.43,7.14,42.86,3.57
14877,1996.0,Sports,Console,0,0,0,0,0,0,0,0,33.33,33.33,0.0,0.0
99,2008.0,Shooter,Console,0,0,1,0,0,0,0,0,64.99,25.78,0.0,9.36
12791,2008.0,Simulation,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
3867,2006.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10532,2007.0,Strategy,Portable,0,0,0,0,0,0,0,0,90.0,0.0,0.0,10.0
2636,1994.0,Shooter,Console,0,0,0,0,0,0,0,0,55.13,38.46,0.0,6.41
8868,2002.0,Sports,Console,0,0,0,0,0,0,0,0,80.0,20.0,0.0,0.0
13931,2006.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2967,2015.0,Misc,Portable,0,0,0,0,0,0,0,0,1.45,88.41,2.9,5.8
7435,2008.0,Action,Console,0,0,0,0,0,0,0,0,47.62,38.1,0.0,14.29
5995,2005.0,Sports,Console,0,0,0,0,0,0,0,1,93.1,0.0,0.0,6.9
2523,2010.0,Misc,Console,0,0,0,0,0,0,0,0,40.24,42.68,0.0,17.07
16098,2016.0,Action,Console,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
7283,2001.0,Sports,Console,0,0,0,0,0,0,0,0,54.55,36.36,0.0,4.55
15852,2010.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15578,2009.0,Action,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
4753,2010.0,Action,Console,0,0,0,0,0,0,0,1,82.93,2.44,0.0,14.63
14876,2015.0,Adventure,Console,0,0,0,0,0,0,0,0,66.67,33.33,0.0,0.0
1198,2002.0,Racing,Console,0,0,0,0,0,0,0,0,49.03,38.06,0.0,12.9
168,2001.0,Platform,Console,0,0,0,0,0,0,0,0,38.19,42.25,4.43,15.13
6378,1999.0,Racing,Console,0,0,0,0,0,0,0,0,55.56,37.04,0.0,7.41
5511,1998.0,Action,Console,0,0,0,0,0,0,0,0,78.79,18.18,0.0,0.0
4098,1983.0,Shooter,Console,0,0,0,0,0,0,0,0,93.75,6.25,0.0,2.08
11876,1995.0,Shooter,Console,0,0,0,0,0,0,0,0,57.14,42.86,0.0,0.0
51,1992.0,Adventure,Portable,0,1,0,0,0,0,0,0,55.1,18.25,24.06,2.59
1987,1998.0,Simulation,Console,0,0,0,0,0,0,0,0,18.1,12.38,62.86,6.67
3071,2013.0,Platform,Console,0,0,0,0,0,0,0,0,21.21,57.58,0.0,21.21
15103,2013.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
16017,2012.0,Strategy,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5903,,Sports,Console,0,0,0,0,0,0,0,1,76.67,20.0,0.0,3.33
9298,2008.0,Simulation,Console,0,0,0,0,0,0,0,0,78.57,14.29,0.0,7.14
11334,2011.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14545,2003.0,Platform,Portable,0,0,0,0,0,0,0,0,66.67,33.33,0.0,0.0
9730,2004.0,Platform,Console,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
9873,2010.0,Shooter,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10349,2010.0,Action,PC,0,0,0,0,0,0,0,0,0.0,72.73,0.0,18.18
13089,2004.0,Adventure,Console,0,0,0,0,0,0,0,0,80.0,20.0,0.0,0.0
419,2015.0,Sports,Console,0,0,0,0,0,0,0,0,72.36,9.32,0.0,18.32
2034,2010.0,Role-Playing,Console,0,0,0,0,0,0,0,0,27.45,20.59,44.12,7.84
13650,2006.0,Misc,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
14835,2006.0,Action,Portable,0,0,0,0,0,0,0,0,66.67,33.33,0.0,0.0
2700,2012.0,Fighting,Console,0,0,0,0,0,0,0,0,46.05,31.58,9.21,13.16
6160,2002.0,Fighting,Portable,0,0,0,0,0,0,0,0,71.43,25.0,0.0,3.57
2932,2000.0,Sports,Console,0,0,0,0,0,0,0,0,55.71,37.14,0.0,7.14
15810,2006.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
3508,2007.0,Shooter,Console,0,0,0,0,0,0,0,0,50.88,40.35,0.0,10.53
1917,2008.0,Fighting,Console,0,0,0,0,0,0,0,0,45.37,32.41,8.33,14.81
15050,2012.0,Strategy,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
235,2013.0,Action,Portable,0,0,0,0,0,0,0,0,38.86,30.35,24.02,6.55
977,2011.0,Puzzle,Portable,0,0,0,0,0,0,0,0,17.98,53.37,20.22,7.87
6173,2010.0,Sports,Console,0,0,0,0,0,0,0,0,96.43,0.0,0.0,7.14
5885,2001.0,Sports,Console,0,0,0,0,0,0,0,0,50.0,36.67,0.0,13.33
8752,2001.0,Racing,Console,0,0,0,0,0,0,0,0,80.0,20.0,0.0,0.0
5629,2009.0,Simulation,Console,0,0,0,0,0,0,0,0,46.88,43.75,0.0,9.38
8063,2005.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12621,2006.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12400,2015.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6885,2007.0,Racing,Portable,0,0,0,0,0,0,0,0,91.67,0.0,0.0,8.33
6675,1997.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,92.0,8.0
12308,2015.0,Sports,Portable,0,0,0,0,0,0,0,0,0.0,83.33,0.0,16.67
5718,1999.0,Action,Portable,0,1,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2926,2009.0,Adventure,Portable,0,0,0,0,0,0,0,0,54.29,35.71,0.0,10.0
152,1998.0,Action,Console,0,0,0,0,0,0,0,0,32.3,25.26,34.71,7.73
4533,1998.0,Racing,Console,0,0,0,0,0,0,0,0,65.12,32.56,0.0,2.33
11846,2014.0,Adventure,Console,0,0,0,0,0,0,0,0,71.43,28.57,0.0,14.29
14681,2012.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
9660,2003.0,Racing,Portable,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
14741,2016.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,66.67,0.0,0.0
7092,2006.0,Role-Playing,Console,0,0,0,0,0,0,0,0,26.09,21.74,43.48,8.7
4125,2000.0,Strategy,Console,0,0,0,0,0,0,0,0,47.92,37.5,0.0,12.5
3820,1999.0,Racing,Console,0,0,0,0,0,0,0,0,92.45,5.66,0.0,0.0
6128,2002.0,Sports,Console,0,0,0,0,0,0,0,0,75.0,21.43,0.0,3.57
372,2009.0,Action,Console,0,0,0,0,0,0,0,0,60.11,26.78,3.42,9.69
12502,1996.0,Sports,Console,0,0,0,0,0,0,0,1,50.0,33.33,0.0,0.0
9690,2006.0,Simulation,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
11166,2003.0,Action,Portable,0,0,0,0,0,0,0,0,66.67,22.22,0.0,0.0
1839,,Misc,Console,0,0,0,0,0,0,0,0,63.96,5.41,0.0,31.53
9294,2014.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10992,2010.0,Simulation,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,11.11
961,2000.0,Racing,Console,0,0,0,0,0,0,0,0,60.77,28.18,6.63,4.42
11586,2010.0,Action,Console,0,0,0,0,0,0,0,0,75.0,12.5,0.0,12.5
11047,1998.0,Racing,Console,0,0,0,0,0,0,0,0,77.78,22.22,0.0,0.0
14305,2004.0,Simulation,Console,0,0,0,0,0,0,0,0,66.67,33.33,0.0,0.0
949,2015.0,Action,Console,0,0,0,0,0,0,0,0,25.14,55.74,3.83,15.3
8128,1999.0,Action,Console,0,0,0,0,0,0,0,0,55.56,38.89,0.0,5.56
4577,2009.0,Misc,Console,0,0,0,0,0,0,0,0,57.14,30.95,0.0,14.29
5658,2002.0,Adventure,Portable,0,0,0,0,0,0,0,0,71.88,25.0,0.0,3.12
11275,2014.0,Action,Console,0,0,0,0,0,0,0,0,37.5,50.0,0.0,12.5
7118,2007.0,Misc,Console,0,0,0,0,0,0,0,0,47.83,39.13,0.0,13.04
6248,2010.0,Action,Console,0,0,0,0,0,0,0,0,78.57,14.29,0.0,7.14
6064,2013.0,Role-Playing,Console,0,0,0,0,0,0,0,0,51.72,34.48,3.45,6.9
4326,2002.0,Role-Playing,Console,0,0,0,0,0,0,0,0,51.11,13.33,35.56,2.22
13071,2011.0,Misc,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
16495,2008.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14178,2003.0,Shooter,Console,0,0,0,0,0,0,0,0,66.67,33.33,0.0,0.0
11841,2012.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1341,2010.0,Racing,Console,0,0,0,0,0,0,0,0,63.89,27.78,0.0,8.33
9654,2011.0,Shooter,Console,0,0,0,0,0,0,0,0,53.85,30.77,0.0,7.69
15408,2013.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
9629,2013.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5713,2007.0,Shooter,Portable,0,0,0,0,0,0,0,0,90.32,0.0,3.23,6.45
5275,2013.0,Action,Console,0,0,0,0,0,0,0,0,28.57,51.43,0.0,20.0
6369,2011.0,Racing,Console,0,0,0,0,0,0,0,0,92.59,0.0,0.0,7.41
6183,2012.0,Misc,Console,0,0,0,0,0,0,0,0,46.43,42.86,0.0,7.14
13161,2005.0,Action,Portable,0,0,0,0,0,0,0,0,80.0,20.0,0.0,0.0
6988,2011.0,Action,Portable,0,0,0,0,0,0,0,0,60.87,26.09,0.0,17.39
4566,2007.0,Action,Portable,0,0,0,0,0,0,0,0,34.88,39.53,0.0,23.26
7447,2009.0,Sports,Console,0,0,0,0,0,0,0,0,85.71,4.76,0.0,4.76
4502,2001.0,Shooter,Console,0,0,0,0,0,0,0,0,55.81,37.21,0.0,6.98
487,2005.0,Fighting,Console,0,0,0,0,0,0,0,0,49.32,37.76,1.36,11.22
5401,2008.0,Racing,Console,0,0,0,0,0,0,0,0,85.29,8.82,0.0,8.82
8312,2008.0,Sports,Portable,0,0,0,0,0,0,0,0,94.12,0.0,0.0,5.88
9060,1997.0,Strategy,Console,0,0,0,0,0,0,0,0,0.0,0.0,92.86,7.14
8977,2011.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6744,2007.0,Action,Console,0,0,0,0,0,0,0,0,72.0,16.0,0.0,12.0
6958,2006.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,95.65,0.0,0.0,8.7
13706,1995.0,Shooter,Console,0,0,0,0,0,0,0,0,50.0,50.0,0.0,0.0
5505,2009.0,Action,Console,0,0,0,0,0,0,0,0,42.42,9.09,0.0,48.48
911,2013.0,Racing,Console,0,0,0,0,0,0,0,0,38.62,48.15,1.59,11.64
1106,2002.0,Sports,Console,0,0,0,0,0,0,0,1,75.3,9.04,1.81,13.25
10034,2009.0,Simulation,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,9.09
3951,2008.0,Sports,Console,0,0,0,0,0,0,0,0,90.0,2.0,0.0,8.0
3353,2014.0,Action,Console,0,0,0,0,0,0,0,0,20.0,61.67,0.0,16.67
9803,2013.0,Action,Console,0,0,0,0,0,0,0,0,66.67,16.67,8.33,8.33
506,2013.0,Shooter,Console,0,0,1,0,0,0,0,0,65.38,26.92,0.0,7.69
11780,2015.0,Action,Portable,0,0,0,0,0,0,0,0,28.57,71.43,0.0,14.29
6694,1999.0,Sports,Console,0,0,0,0,0,0,0,1,80.0,20.0,0.0,0.0
12550,2002.0,Fighting,Portable,0,0,0,0,0,0,0,0,66.67,33.33,0.0,0.0
3730,2010.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,22.22,29.63,33.33,16.67
7389,2014.0,Action,Portable,0,0,0,0,0,0,0,0,42.86,14.29,38.1,4.76
13625,2004.0,Strategy,PC,0,0,0,0,0,0,0,0,0.0,75.0,0.0,25.0
3408,2004.0,Sports,Console,0,0,0,0,0,0,0,0,74.58,22.03,0.0,3.39
5711,2010.0,Action,Portable,0,0,0,0,0,0,0,0,80.65,12.9,0.0,6.45
4868,2010.0,Sports,Console,0,0,0,0,0,0,0,1,55.0,30.0,0.0,15.0
10232,2002.0,Shooter,Console,0,0,0,0,0,0,0,0,45.45,36.36,0.0,9.09
16046,2015.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
8341,2000.0,Shooter,Console,0,0,0,0,0,0,0,0,70.59,29.41,0.0,0.0
62,2013.0,Shooter,Console,0,0,1,0,0,0,0,0,65.82,25.76,0.39,8.03
15182,2008.0,Adventure,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
380,2010.0,Shooter,Console,0,0,0,0,0,0,0,0,60.06,29.31,1.15,9.2
5890,2003.0,Racing,Portable,0,0,0,0,0,0,0,0,70.0,26.67,0.0,3.33
10783,2009.0,Simulation,Console,0,0,0,0,0,0,0,0,90.0,0.0,0.0,10.0
11032,2003.0,Action,Portable,0,0,0,0,0,0,0,0,66.67,22.22,0.0,0.0
7622,2000.0,Racing,Console,0,0,0,0,0,0,0,0,80.0,20.0,0.0,0.0
15485,2011.0,Action,Console,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
6810,2011.0,Sports,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
7656,2000.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
11397,2009.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
3375,2010.0,Sports,Console,0,0,0,0,0,0,0,0,66.67,21.67,0.0,11.67
1587,,Action,Console,0,0,0,0,0,0,0,0,93.6,5.6,0.0,0.8
11061,1995.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12053,1997.0,Action,Console,0,0,0,0,0,0,0,0,57.14,42.86,0.0,0.0
7588,2008.0,Action,Portable,0,0,0,0,0,0,0,0,10.0,0.0,90.0,0.0
13915,2004.0,Action,Portable,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
12128,2007.0,Adventure,Portable,0,0,0,0,0,0,0,0,14.29,14.29,71.43,0.0
6984,2008.0,Simulation,Portable,0,0,0,0,0,0,0,0,95.65,0.0,0.0,8.7
11319,2003.0,Strategy,Portable,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
7943,2007.0,Adventure,Console,0,0,0,0,0,0,0,0,36.84,0.0,57.89,5.26
8254,2007.0,Sports,Portable,0,0,0,0,0,0,0,0,94.12,0.0,0.0,5.88
984,2013.0,Sports,Console,0,0,0,0,0,0,0,0,89.83,1.69,0.0,8.47
8757,2009.0,Racing,Console,0,0,0,0,0,0,0,0,93.33,6.67,0.0,6.67
1973,1986.0,Platform,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6452,1998.0,Shooter,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15626,2011.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6144,2004.0,Simulation,Portable,0,0,0,0,0,0,0,0,71.43,28.57,0.0,3.57
827,2002.0,Misc,Console,0,0,0,0,0,0,0,0,71.71,23.41,2.44,2.93
8571,2009.0,Sports,Console,0,0,0,0,0,0,0,0,93.75,0.0,0.0,6.25
10361,1999.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,90.91,9.09
